objectid,abrevia,cod_linea,nom_ruta,orig_ruta,dest_ruta,dest_zona,fec_impl,loc_orig,loc_dest,long_ruta,oper_ruta,route_id,cod_ruta,zon_dest,zon_orig,hor_habil,hor_sab,hor_fest,est_ruta,tip_bus,campo,tip_operac,tip_serv,dias_oper,comp_sitp,tip_hor,tipo_oper,ruta_rural,globalid,horas_servicio,cluster_riesgo
3567,HHH,HK724,Ciudadela Usme - Montevideo,Montevideo,Ciudadela Usme,Usme/ Ciudad Bolivar,17/06/2024,9,5,24.89351929,Mueve Usme,4218.0,H724-2,12.0,6,03:30-23:00,03:30-23:00,03:30-23:00,1,3.0,,2,3,3.0,,1,2,,{E728F5B5-11E6-47C8-9BD3-90761A9DBF82},19.5,2
3568,ALI,10-8,Olarte - Timiza,Portal Sur,Olarte - Timiza,Alimentadora,-,7,8,6.8636449,Etib - Bo,3411.0,10-8a,9.0,9,04:00:00 - 23:00:00,04:00:00 - 23:00:00,04:00:00 - 23:00:00,1,3.0,,2,4,3.0,,1,2,,{E7F3584E-395B-4714-B357-C09BF76B43FD},0.0,3
3569,FFF,FA405,Camelia - Centro Internacional,Centro Internacional,Camelia,Americas,18/01/2021,16,3,9.00823456,Masivo Capital - Ke,3630.0,F405-2,0.0,8,04:00-21:00,04:00-21:00,04:00-21:00,1,3.0,,2,3,3.0,,1,2,,{E806DDBD-1719-47B1-B5F5-9219C9817D0C},17.0,1
3570,SCR,111,Metrovivienda - Gaviotas,Metrovivienda,Gaviotas,San Cristobal,26/08/2024,7,4,33.36443716,Consorcio Express D,3229.0,111-1,13.0,9,03:00-22:30,03:00-22:30,03:00-22:30,1,4.0,,2,3,3.0,,1,2,,{E8888153-E6F2-4A55-8AAD-10F67BA7B6B6},19.5,0
3571,KKK,KL304,Hb/Fontibon - San Cristobal Sur,San Cristobal Sur,Hb/Fontibon,Calle 26,16/11/2021,9,4,19.34558002,E-Somos Fontibon,3975.0,K304-2,13.0,6,03:15-22:00,03:15-22:00,03:15-22:00,1,3.0,,2,3,3.0,,1,2,,{E8AD2CEC-3501-4AF2-9E60-52BD31B42F7E},18.75,2
3572,51,5,5 P,Portal Américas,Calle 22,Neutra,-,8,14,14.89605799,No Aplica,,5 P,0.0,8,04:00 - 23:00,04:00 - 23:00,04:00 - 22:00,1,1.0,,1,1,3.0,,1,1,,{E975CF91-2D22-48A6-8882-D6A8EBFB616C},19.0,1
3573,ESP,HH640,Santo Domingo Am,Portal Sur,Santo Domingo,Especial,25/02/2023,19,19,10.71588965,Suma - Bc,4285.0,H640-3,10.0,10,04:00:00 - 23:00:00,04:00:00 - 23:00:00,04:00:00 - 23:00:00,1,4.0,,2,6,3.0,,1,2,,{E9D3E094-B19B-41E0-B74B-77715ED9E7D1},0.0,3
3574,USA,E17,Villa Gloria - Chico,Villa Gloria,Chico,Usaquen,23/07/2022,11,1,33.42446187,Consorcio Express N,4175.0,E17-3,1.0,3,04:00-23:00,04:00-23:00,04:00-23:00,1,5.0,,2,3,3.0,,1,2,,{EAB03CD0-1A6D-4589-ACCA-4E328150537A},19.0,0
3575,USA,19-3,Chico Norte,Calle 100,Chico Norte,Usaquen,-,2,2,4.78600287,Consorcio Express N,2954.0,19-3,0.0,0,05:00-22:00,05:00-22:00,05:00-22:00,1,3.0,,2,3,3.0,,1,2,,{EAE6553B-234B-4643-BC3B-A9C202CB8B02},17.0,1
3576,KKK,KF333,Est. Av Rojas - Ciudad Alsacia,Ciudad Alsacia,Est. Av Rojas,Calle 26,8/04/2024,9,8,6.1109991,Gran Americas Fontibon I,4059.0,K333-2,7.0,6,05:00:00 - 21:00:00,05:00:00 - 21:00:00,05:00:00 - 21:00:00,1,4.0,,2,3,3.0,,1,2,,{EB2C50A9-3047-44A1-B110-47086AD8F67C},0.0,3
3577,PBO,7,Consuelo - Palmitas,Consuelo,Palmitas,Patio Bonito,23/09/2024,8,3,21.95999737,Masivo Capital - Ke,2955.0,7-1,13.0,8,03:00-22:30,03:00-22:30,03:00-22:30,1,4.0,,2,3,3.0,,1,2,,{EB84C9D6-D38D-46D4-ACAF-A1F99808407B},19.5,2
3578,KKK,LK810,Gaviotas - Fontibon Brisas,Gaviotas,Fontibon Brisas,Calle 26,15/01/2023,4,9,29.21909084,Consorcio Express D,3961.0,K810-1,6.0,13,03:00-22:00,03:00-22:00,03:00-22:00,1,4.0,,2,3,3.0,,1,2,,{EB87C706-FCCB-470E-9147-121F598A46B1},19.0,2
3580,BOS,P44,Bosa Santa Fe - Arabia,Arabia,Bosa Santa Fe,Bosa,31/07/2023,7,19,21.06471274,Suma - Bc,4384.0,P44-2,11.0,8,03:15-22:00,03:15-22:00,03:15-22:00,1,4.0,,2,3,3.0,,1,2,,{EBF9E0DF-9480-44A1-AC43-384130DF6C76},18.75,2
3581,CCC,GC509,Metrovivienda - Corpas,Metrovivienda,Corpas,Suba,28/09/2020,7,11,27.91045177,Masivo Capital - Ke,3528.0,C509-1,3.0,9,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{EC158CFA-2F57-4903-B769-540DF2717E70},19.0,2
3582,SCR,60,Bachue - Zarazota,Bachue,Zarazota,San Cristobal,10/08/2013,10,18,26.5323027,Este Es Mi Bus - Co,3286.0,60-1,12.0,4,03:00 - 23:00 - 04:08 - 23:58,03:00 - 23:00 - 04:08 - 23:58,03:00 - 23:00 - 04:08 - 23:58,1,3.0,,2,3,3.0,,1,2,,{EC253537-CADD-4312-ACB7-F9256B18E563},20.0,2
3583,105,3,3 P,Portal Tunal,Corferias,Calle 26,-,6,13,14.61989165,No Aplica,,3 P,6.0,11,"04:00 - 23:00
",04:00 - 23:00,04:00 - 22:00,1,1.0,,1,1,3.0,,1,1,,{EC9AAD20-EEB5-44F6-B3DD-4AB2CCE40E07},19.0,1
3584,USM,539,El Uval - Engativa Centro,Engativa Centro,El Uval,Usme,31/08/2020,5,10,43.42957542,Gmovil - E,3462.0,539-2,5.0,12,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{ECA62FBA-19A6-406D-8BFC-6F92002F35FD},19.0,0
3585,AAA,HA606,San Joaquin - Chico Norte,San Joaquin,Chico Norte,Neutra,27/09/2021,19,2,26.73180171,Suma - Bc,4025.0,A606-1,0.0,11,04:00-21:00,04:00-21:00,04:00-21:00,1,3.0,,2,3,3.0,,1,2,,{ECDD5ACD-A23C-41A7-A178-2FA275B62336},17.0,2
3586,KKK,KA332,El Recodo - La Porciuncula,La Porciuncula,El Recodo,Calle 26,15/01/2023,9,2,22.41207973,ZMO Fontibon V,4066.0,K332-2,0.0,7,04:30-22:00,04:30-22:00,04:30-22:00,1,3.0,,2,3,3.0,,1,2,,{ED3101EC-9F2C-4055-BFC2-AEF99C7C090A},17.5,2
3587,HHH,HL716,Molinos Ii - Est. 1 De Mayo,Molinos Ii,Est. 1 De Mayo,Usme/ Ciudad Bolivar,1/08/2022,18,15,6.05513582,Consorcio Express D,4227.0,H716-1,12.0,12,04:30-21:00,04:30-21:00,04:30-21:00,1,3.0,,2,3,3.0,,1,2,,{EDF2AE4D-1F92-414F-AE8C-2651431E0472},16.5,1
3588,BBB,BC917,Villa Cindy - Terminal Norte,Villa Cindy,Terminal Norte,Usaquen,23/07/2022,11,11,19.06803012,Consorcio Express N,3918.0,B917-1,2.0,3,03:45-20:00,03:45-20:00,03:45-20:00,1,4.0,,2,3,3.0,,1,2,,{EE2CCDF2-361D-47EE-B5A8-68E32E1E2227},16.25,2
3589,32,ML82,L82R,Clinica El Bosque,Portal 20 De Julio,San Cristobal,-,2,4,12.79502287,No Aplica,,L82R,13.0,0,15:00 - 20:00,0,0,1,3.0,,1,2,1.0,,4,1,,{EE4A69AA-3564-4645-9526-CFB7B366E979},5.0,3
3590,PBO,291,Terminal Norte Makro - Tierra Buena,Terminal Norte Makro,Tierra Buena,,15/07/2024,8,1,37.57651659,Consorcio Express-Este Es Mi Bus,4153.0,291-2,1.0,8, 03:00 - 22:00 - 04:20 - 23:40, 03:00 - 22:00 - 04:20 - 23:40, 03:00 - 22:00 - 04:20 - 23:40,1,3.0,,2,3,3.0,,1,2,,{EF4CE6F8-87BB-4823-94B5-09B5FCC64480},19.0,0
3591,AAA,HA611,Est. Calle 100 - Santo Domingo,Santo Domingo,Est. Calle 100,Neutra,19/12/2020,19,2,24.5017851,Etib - Bo,3580.0,A611-1,1.0,11,03:30-23:00,03:30-23:00,03:30-23:00,1,4.0,,2,3,3.0,,1,2,,{EF6440F9-7EE8-459F-A6D4-6F0E69B86484},19.5,2
3592,30,BH72,H72,Toberin - Foundever,Portal Usme,Usme/ Ciudad Bolivar,-,1,5,29.39629075,No Aplica,,H72,12.0,1,05:30 - 23:00,05:30 - 23:00,06:00 - 21:00,1,1.0,,1,1,3.0,,1,1,,{EF7F8818-D653-4101-9659-6DD981E45D04},17.5,2
3593,27,CJ73,J73,Portal Suba,Universidades,Neutra,-,11,3,23.68217188,No Aplica,,J73,0.0,3,05:30 - 09:00,0,0,1,2.0,,1,1,1.0,,3,1,,{EFA63428-FE14-4EE3-A343-AE8C9C1A6D55},3.5,3
3594,BOS,94,Bosa San Diego - Suba Corpas,Suba Corpas,Bosa San Diego,Bosa,29/08/2015,7,11,26.41273984,Etib - Bo,3157.0,94-2,3.0,9,02:45-21:45,02:45-21:45,02:45-21:45,1,3.0,,2,3,3.0,,1,2,,{EFC0B44F-9C8E-4994-849E-08F95AE4AC72},19.0,2
3595,AAA,GA532,Metrovivienda- Chapinero Central,Metrovivienda,Chapinero Central,Neutra,14/08/2023,7,2,21.6587382,Masivo Capital - Ke,4474.0,A532-1,0.0,9,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{F00418B8-4932-42BD-A3CF-EBD7A4EA5315},19.0,2
3596,FFF,FL422,Patio Bonito - Laches-El Dorado,Laches-El Dorado,Patio Bonito,Americas,20/08/2024,8,3,23.77346307,Este Es Mi Bus - Tz,4254.0,F422-2,13.0,8,03:00-21:15,03:00-21:15,03:00-21:15,,4.0,,2,3,3.0,,1,2,,{F0466245-4599-4666-A70B-1CCAD769EEBF},18.25,2
3597,GGG,GG525,Porvenir - Bosa Estacion,Porvenir,Bosa Estacion,Bosa,20/02/2023,7,7,18.71624715,Masivo Capital - Ke,4381.0,G525-3,9.0,8,04:00-23:00,04:00-23:00,04:00-23:00,1,5.0,,2,3,3.0,,1,2,,{F0F62C66-8FB7-4FEE-978A-F4A7AE11D5FD},19.0,2
3598,ENG,C101,Providencia - El Palmar,Providencia,El Palmar,Engativa,30/01/2014,10,18,29.01784953,Gmovil - E,3856.0,C101-2,12.0,5,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{F0FB4203-96C9-48C4-9E11-01A05528F7CD},19.0,2
3599,SUB,T13,Villa Cindy - Hospital San Blas,Hospital San Blas,Villa Cindy,Suba,23/07/2022,4,11,32.64476942,Consorcio Express D,4179.0,T13-2,3.0,13,03:00-22:00,03:00-22:00,03:00-22:00,1,3.0,,2,3,3.0,,1,2,,{F0FBE209-EDE8-4D46-95A2-0591322E9A73},19.0,0
3600,KKK,GK527,Metrovivienda - Can,Metrovivienda,Can,Calle 26,18/07/2022,7,13,17.15082713,Masivo Capital - Ke,4410.0,K527-1,6.0,9,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{F17315A9-07AC-420F-8E20-5392FB33B6A7},18.0,2
3601,111,CM84,M84,Etb Tibabuyes,Calle 72,Neutra,-,11,2,15.60474137,No Aplica,,M84,0.0,3,05:00 - 23:00,05:00 - 23:00,14:00 - 22:00,1,3.0,,1,2,3.0,,1,1,,{F1A53A6B-4CCF-451F-8F98-075A3B0900B8},18.0,1
3602,HHH,KH327,Puente Grande - Acacias,Puente Grande,Acacias,Usme/ Ciudad Bolivar,17/07/2023,19,9,20.99595777,ZMO Fontibon V,4068.0,H327-2,6.0,11,03:00-23:00,03:00-23:00,03:00-23:00,1,4.0,,2,3,3.0,,1,2,,{F1DD6D33-AA74-4AC5-9CF5-A6B0545DBACA},20.0,2
3603,KKK,GK502,Villa Del Rio - Aeropuerto,Villa Del Rio,Aeropuerto,Calle 26,2/09/2024,8,9,24.43950424,Etib - Bo,3646.0,K502-1,6.0,9,04:00-22:00,04:00-22:00,04:00-22:00,,4.0,,2,3,3.0,,1,2,,{F2D50F52-42BF-443E-AAA3-DD627BB3DD12},18.0,2
3604,SCR,N16,Gaviotas - Est. 1Ro Mayo,Av 1 Mayo,Gaviotas,San Cristobal,4/06/2019,4,4,8.46680276,Consorcio Express S,,N16-1,13.0,13,03:50-08:00,03:50-08:00,03:50-08:00,1,,,2,3,3.0,,3,2,,{F32B2067-56B8-4630-955B-CDC8F9842355},4.17,3
3605,BBB,HB608,Arabia - Av. Calle 134,Arabia,Av. Calle 134,Usaquen,26/10/2020,19,1,29.49478082,Suma - Bc,4021.0,B608-1,1.0,11,04:00-21:00,04:00-21:00,04:00-21:00,1,3.0,,2,3,3.0,,1,2,,{F3C218E0-0BF5-4454-881B-79BE903C6828},17.0,2
3606,ESP,10-11,Bella Flor,Bella Flor,Bella Flor,Especial,29/11/2021,19,19,4.05844409,Suma - Bc,3993.0,10-11e,11.0,11,04:30 - 09:30 / 17:00 - 20:30,04:30 - 09:30 / 17:00 - 20:30,04:30 - 09:30 / 17:00 - 20:30,1,4.0,,2,6,3.0,,1,2,,{F3ECA28F-3733-4CA5-A47D-FEC344EA46CF},8.5,3
3607,USA,192,Unicentro - Catalina,Catalina,Unicentro,Usaquen,19/12/2020,8,1,29.18014575,Etib - Bo,3212.0,192-2,9.0,1,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{F3F966DC-EC7C-47CE-B8C6-5859DB6FD9E7},19.0,2
3608,AAA,LA805,Juan Rey - Siete De Agosto,Juan Rey,Siete De Agosto,Neutra,23/10/2023,4,12,20.57371012,Consorcio Express D,4213.0,A805-1,0.0,13,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{F440D360-9D18-4911-8447-8A729890D52B},18.0,2
3609,AAA,CA103,Portales Del Nte - Chapinero,Portales Del Nte,Chapinero,Neutra,15/07/2024,11,3,23.45377786,Masivo Capital - So,4153.0,A103-1,0.0,2,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{F463A145-F493-4DC4-9059-79C784B07927},19.0,2
3610,GGG,GK505,Bosa San Diego - Corferias,Corferias,Bosa San Diego,Bosa,1/06/2020,7,13,19.3592764,Etib - Bo,3429.0,G505-2,6.0,9,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{F4B68A0F-4582-4E10-B7D1-C4E0A45564B8},19.0,2
3611,CCC,CB138,Bilbao - Cedritos,Cedritos,Bilbao,Suba,29/01/2024,11,1,13.37022163,Emasivo 16,3891.0,C138-2,1.0,3,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{F4F036F3-9ED6-46EF-A06F-BCA9C83D18FE},18.0,1
3612,AAA,HA605,Arborizadora Alta-Polo,Arborizadora Alta,Polo,Neutra,18/10/2022,19,12,24.14682022,Suma - Bc,3537.0,A605-1,0.0,11,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{F51DBCCB-34C9-4747-B76B-1BF0F49BDAEB},18.0,2
3613,104,JH76,H76,Universidades,Portal Usme,Usme/ Ciudad Bolivar,-,3,5,14.42442581,No Aplica,,H76,12.0,0,16:00 - 22:30,0,0,1,2.0,,1,1,1.0,,4,1,,{F525AC51-188A-4BAC-96BE-0CD10432A0E6},6.5,3
3614,HHH,LH811,Aguas Claras - Restrepo,Aguas Claras,Restrepo,Usme/ Ciudad Bolivar,19/10/2021,4,15,6.81530657,Consorcio Express D,3959.0,H811-1,11.0,13,04:00-19:00,04:00-19:00,04:00-19:00,1,4.0,,2,3,3.0,,1,2,,{F531F100-5363-46C9-B8A7-F93DCF1CA590},15.0,1
3616,ALI,2-7,San Jose,Portal Norte,San Jose,Alimentadora,-,11,11,8.54085431,Masivo Capital - So,3074.0,2-7a,2.0,1,04:30:00 - 24:30:00,04:30:00 - 24:30:00,04:30:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{F63CEA67-D2C1-48C0-8494-D508AF8FAEC5},0.0,3
3617,FFF,FF423,Favidi A.M.,Banderas,Favidi,Americas,22/08/2023,8,8,9.08230856,Este Es Mi Bus - Tz,4255.0,FF423-3,8.0,8,04:30:00 - 09:00:00  16:00:00 - 21:00:00,04:30:00 - 09:00:00  16:00:00 - 21:00:00,04:30:00 - 09:00:00  16:00:00 - 21:00:00,1,3.0,,2,3,3.0,,3,2,,{F676A433-7665-4EDC-8A57-B686171F7BBC},0.0,3
3618,C80,742A,Paraiso - Bulevar Niza,Paraiso,Bulevar Niza,Calle 80,17/07/2021,19,11,26.32133333,Suma - Bc,4023.0,742A-1,3.0,11,03:30-22:00,03:30-22:00,03:30-22:00,1,3.0,,2,3,3.0,,1,2,,{F743B275-119A-4E35-BE80-91B50E526EFD},18.5,2
3619,GGG,GL508,Bosa Santafe - Est. Av. 1 Mayo,Est. Av. 1 Mayo,Bosa Santafe,Bosa,14/08/2023,7,4,18.74612876,Masivo Capital - Ke,4393.0,G508-2,13.0,8,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{F7FDC5D2-B289-455E-A513-FACCB41147DF},19.0,2
3620,40,BG12,G12,Portal Norte,Portal Sur - Jfk Coop. F,Soacha,-,1,7,26.80601025,No Aplica,,G12,9.0,1,04:30 - 23:00,04:30 - 23:00,04:30 - 22:00,1,2.0,,1,1,3.0,,1,1,,{F8AC132E-F1FE-4E89-ABC6-11F32884F399},18.5,2
3621,ALI,2-5,San Cristobal,Portal Norte,San Cristobal,Alimentadora,-,1,1,11.01846209,Consorcio Express N,3076.0,2-5a,1.0,1,04:30:00 - 24:20:00,04:30:00 - 24:20:00,04:30:00 - 24:20:00,1,3.0,,2,4,3.0,,1,2,,{F8DFD61B-7273-408A-AF41-F67DB04B6AA3},0.0,3
3622,DDD,DA203,Bachue - Chico Norte,Chico Norte,Bachue,Engativa / Calle 80,28/09/2020,10,2,12.80873864,Este Es Mi Bus - Co,3516.0,D203-1,0.0,4,04:00-22:00,04:00-22:00,04:00-22:00,1,5.0,,2,3,3.0,,1,2,,{F988F7AD-45C3-4CDD-9CDE-BA0A266541D6},18.0,1
3623,DDD,DH209,Villa Teresita - Galicia,Galicia,Villa Teresita,Engativa / Calle 80,16/05/2022,10,19,22.63840348,Gmovil - E,4138.0,D209-1,5.0,10,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{F9B8A10C-D15C-49A3-9160-9218AE6CED57},18.0,2
3624,HHH,HF615,Arborizadora Alta - Est. Biblioteca Tintal, Est. Biblioteca Tintal,Arborizadora Alta,Usme/ Ciudad Bolivar,5/12/2022,19,8,15.31695613,Suma - Bc,3706.0,H615-2,8.0,11,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{FB3D9A55-9B6A-4353-B9ED-F8EFFD176EDA},18.0,1
3625,ALI,1-9,Villas Del Dorado,Portal 80,Villas Del Dorado,Alimentadora,-,10,10,6.40023636,Este Es Mi Bus - Co,2989.0,1-9a,5.0,4,04:30:00 - 24:30:00,04:30:00 - 24:30:00,04:30:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{FB3F8561-C27F-47BE-9483-FCF70B64664E},0.0,3
3626,LLL,KL331,Fontibon Brisas - Nueva Delhi,Fontibon Brisas,Nueva Delhi,San Cristobal,15/01/2023,9,4,31.65686435,ZMO Fontibon V,4070.0,L331-2,13.0,6,03:00-22:30,03:00-22:30,03:00-22:30,1,4.0,,2,3,3.0,,1,2,,{FC67DC94-CB14-472D-BCF6-38D7ABA7C9B7},19.5,2
3627,ALI,16-7,La Estancia,Portal El Dorado,La Estancia,Alimentadora,21/04/2025,9,9,16.27536015,Gran Americas Fontibon I,3378.0,16-7a,6.0,6,04:30:00 - 24:20:00,04:30:00 - 24:20:00,04:30:00 - 24:20:00,1,3.0,,2,4,3.0,,1,2,,{FC6C0164-A896-400A-8B4B-5188AA516EC3},0.0,3
3628,28,GL41,G41,Bicentenario,San Mateo - Cc Unisur,Soacha,-,3,21,15.6052618,No Aplica,,G41,9.0,0,05:00 - 21:00,05:00 - 21:00,0,1,2.0,,1,1,2.0,,1,1,,{FC9B4D7B-6931-4CAA-AB30-E39D4BE9929B},16.0,1
